Date,Market 1 Price [£/MWh],Market 2 Price [£/MWh],Transmission System Electricity Demand [MW],Wind Generation [MW],Solar Generation [MW],Coal Generation [MW],Gas Generation [MW],Market 3 Price [£/MWh]
2018-01-06 19:00:00,68.98,78.88,40499,8019.75,0.00208,3501.5,15915.75,53.0
2018-01-06 19:30:00,50.11,60.76,39507,7857.25,0.0,3196.0,15857.0,53.0
2018-01-06 20:00:00,51.16,59.45,38243,7870.0,0.00206,2281.5,15358.3106060606,53.0
2018-01-06 20:30:00,48.72,58.75,36936,7876.5,0.0,1427.5,14322.0416666666,53.0
2018-01-06 21:00:00,45.46,46.3,35574,7648.0,0.00236,1165.41666666666,13384.9561904761,53.0
2018-01-06 21:30:00,45.43,49.35,34139,7512.5,0.00229,658.333333333333,12384.7159090909,53.0
2018-01-06 22:00:00,46.04,52.84,32681,7308.0,0.0,309.166666666666,11444.475,53.0
2018-01-06 22:30:00,45.63,48.19,31712,7157.41666666666,0.0,300.0,10621.375,53.0
2018-01-06 23:00:00,55.47,59.87,29995,6911.5,0.00242,300.0,10096.7857142857,53.0
2018-01-06 23:30:00,50.72,55.01,29025,6848.75,0.0,300.0,9878.75,53.0
2018-01-07 00:00:00,49.02,53.01,28712,6629.5,0.0,300.0,9886.25,52.2
2018-01-07 00:30:00,48.54,54.97,28842,6599.75,0.0,300.0,9893.0,52.2
2018-01-07 01:00:00,45.77,51.22,28317,6558.0,0.0,300.0,9894.0,52.2
2018-01-07 01:30:00,44.53,49.6,27486,6448.25,0.0,300.0,9585.95454545454,52.2
2018-01-07 02:00:00,43.77,49.3,26918,6402.75,0.0,300.0,9123.34,52.2
2018-01-07 02:30:00,43.18,48.39,26814,6421.25,0.0,300.0,8992.81818181818,52.2
2018-01-07 03:00:00,43.73,45.71,26392,6363.0,0.0,300.0,9182.92,52.2
2018-01-07 03:30:00,43.16,49.2,25785,6329.25,0.0,300.0,8801.56818181818,52.2
2018-01-07 04:00:00,43.24,46.1,25417,6369.75,0.0,318.333333333333,8329.75,52.2
2018-01-07 04:30:00,43.65,50.64,25050,6366.25,0.0,365.0,8097.09,52.2
2018-01-07 05:00:00,44.27,46.1,25027,6306.5,0.0,395.0,8146.18181818181,52.2
2018-01-07 05:30:00,42.74,47.39,25166,6346.75,0.00417,443.75,8568.98717948718,52.2
2018-01-07 06:00:00,43.84,48.67,25868,6348.5,0.0,617.5,9038.18181818181,52.2
2018-01-07 06:30:00,43.95,44.33,26486,6598.25,0.0,907.5,9078.80952380952,52.2
2018-01-07 07:00:00,43.86,45.67,27440,6361.75,0.0,1095.0,9444.25,52.2
2018-01-07 07:30:00,43.88,47.94,27950,6398.0,0.0,1145.0,9418.12962962963,52.2
2018-01-07 08:00:00,42.99,48.61,29453,6385.33333333333,3.35e-06,1152.5,9541.58333333333,52.2
2018-01-07 08:30:00,43.93,39.72,30882,6293.5,9.49,1220.83333333333,10710.3333333333,52.2
2018-01-07 09:00:00,46.43,41.92,32479,6256.25,327.0,1231.875,12306.18,52.2
2018-01-07 09:30:00,49.21,48.83,33387,6262.75,1120.0,1195.5,13104.5,52.2
2018-01-07 10:00:00,50.54,47.75,34109,6215.91666666666,1950.0,1474.0,13723.9166666666,52.2
2018-01-07 10:30:00,50.09,49.51,34361,6176.5,2870.0,1736.0,14271.2045454545,52.2
2018-01-07 11:00:00,54.07,52.33,34469,6157.75,3700.0,1750.0,14556.75,52.2
2018-01-07 11:30:00,56.6,55.54,34520,6182.0,4170.0,1994.0,14801.75,52.2
2018-01-07 12:00:00,52.22,51.11,34794,6130.25,4430.0,2269.5,15133.3333333333,52.2
2018-01-07 12:30:00,49.34,48.05,34789,6139.0,4590.0,2280.0,15556.5,52.2
2018-01-07 13:00:00,47.08,47.84,34898,6048.5,4660.0,1882.5,15483.5,52.2
2018-01-07 13:30:00,46.95,43.62,35034,5999.5,4360.0,1750.25,15313.0,52.2
2018-01-07 14:00:00,47.34,44.9,35616,6186.5,3910.0,1870.0,15429.6666666666,52.2
2018-01-07 14:30:00,47.75,54.27,36419,5957.5,3220.0,2347.25,15481.4166666666,52.2
2018-01-07 15:00:00,52.9,64.81,37689,6030.25,2240.0,3001.33333333333,15691.9166666666,52.2
2018-01-07 15:30:00,51.23,58.08,39149,6120.0,1180.0,4054.58333333333,16063.3409090909,52.2
2018-01-07 16:00:00,54.65,65.7,41389,6268.5,300.0,5621.25,16823.7045454545,52.2
2018-01-07 16:30:00,75.29,86.29,44093,6414.25,12.8,6072.0,16597.4166666666,52.2
2018-01-07 17:00:00,85.07,90.44,45219,6565.5,0.101,6194.0,16636.7045454545,52.2
2018-01-07 17:30:00,82.6,93.18,45092,6713.0,0.0,6194.0,16671.5,52.2
2018-01-07 18:00:00,77.67,86.75,44465,6833.75,0.00202,6131.5,16679.5,52.2
2018-01-07 18:30:00,64.18,75.4,43436,7091.75,3.03e-05,5819.75,16642.8,52.2
2018-01-07 19:00:00,51.14,56.23,42418,7359.75,0.0,5338.5,16600.75,52.2
2018-01-07 19:30:00,51.54,61.85,41109,7511.25,0.0,4296.75,15931.5,52.2
2018-01-07 20:00:00,58.76,69.75,39904,7568.5,0.0,3379.1,15085.25,52.2
2018-01-07 20:30:00,55.57,65.24,38212,7666.75,0.0,2849.5,14246.5,52.2
2018-01-07 21:00:00,51.84,53.55,36631,7642.25,0.00215,2031.66666666666,13239.8333333333,52.2
2018-01-07 21:30:00,49.06,54.76,34774,7608.25,0.0,1512.66666666666,11649.875,52.2
2018-01-07 22:00:00,48.22,50.79,32920,7715.0,0.00202,1290.25,10890.8333333333,52.2
2018-01-07 22:30:00,46.74,48.26,30903,7843.75,0.0,1252.5,10040.8333333333,52.2
2018-01-07 23:00:00,45.66,51.77,28928,8011.5,0.00416,979.166666666666,9053.85,52.2
2018-01-07 23:30:00,45.56,50.14,27825,8220.0,0.0,945.0,8224.35489510489,52.2
2018-01-08 00:00:00,45.24,50.29,27689,8283.0,0.0,945.0,8151.0,54.400000000000006
2018-01-08 00:30:00,46.02,48.34,28198,8390.25,0.00276,945.0,7991.84615384615,54.400000000000006
2018-01-08 01:00:00,48.33,51.19,28021,8440.25,0.0,945.0,8163.83333333333,54.400000000000006
2018-01-08 01:30:00,45.95,49.01,27337,8352.0,0.00259,945.0,8156.5,54.400000000000006
2018-01-08 02:00:00,44.52,46.87,26937,8480.75,0.00242,945.0,7785.0,54.400000000000006
2018-01-08 02:30:00,43.9,49.65,26804,8572.0,0.0,949.25,7846.95833333333,54.400000000000006
2018-01-08 03:00:00,42.42,43.66,26501,8635.75,0.0,977.0,7686.84615384615,54.400000000000006
2018-01-08 03:30:00,41.88,46.22,26160,8596.0,0.00266,1002.0,7205.5,54.400000000000006
2018-01-08 04:00:00,41.03,46.47,25888,8750.5,0.00264,1026.0,7103.25833333333,54.400000000000006
2018-01-08 04:30:00,41.09,41.73,26008,8780.75,0.0,1050.0,7181.17307692307,54.400000000000006
2018-01-08 05:00:00,39.0,41.63,26809,8871.75,0.0,1081.375,7573.48141025641,54.400000000000006
2018-01-08 05:30:00,40.33,44.91,28226,8969.5,0.0,1208.33333333333,8490.56578947368,54.400000000000006
2018-01-08 06:00:00,45.3,48.52,31941,9132.5,0.0026,1370.25,9990.56547619047,54.400000000000006
2018-01-08 06:30:00,45.28,45.4,35419,9144.25,0.0,1740.75,12023.2416666666,54.400000000000006
2018-01-08 07:00:00,50.31,54.07,39394,9269.25,0.0075,2168.91666666666,15688.0476190476,54.400000000000006
2018-01-08 07:30:00,56.54,61.02,41782,9329.83333333333,0.0258,2607.83333333333,18000.2142857142,54.400000000000006
2018-01-08 08:00:00,53.63,58.71,42614,9283.25,0.000473,2858.66666666666,19217.75,54.400000000000006
2018-01-08 08:30:00,52.74,54.47,43011,9362.25,0.468,2925.0,19485.0,54.400000000000006
2018-01-08 09:00:00,61.3,61.38,43885,9301.0,69.6,2925.0,19670.0416666666,54.400000000000006
2018-01-08 09:30:00,62.17,58.85,44038,9348.25,372.0,2925.0,20061.75,54.400000000000006
2018-01-08 10:00:00,63.6,65.59,44040,9363.5,735.0,2925.0,20133.0,54.400000000000006
2018-01-08 10:30:00,66.08,61.69,44482,9315.25,1060.0,2925.0,20132.75,54.400000000000006
2018-01-08 11:00:00,58.91,54.02,44767,9122.75,1290.0,2975.0,20122.0,54.400000000000006
2018-01-08 11:30:00,56.27,57.96,44975,9149.5,1400.0,3154.66666666666,20120.0,54.400000000000006
2018-01-08 12:00:00,55.91,54.88,45301,9113.25,1460.0,3387.5,20097.5,54.400000000000006
2018-01-08 12:30:00,56.41,52.36,45256,9033.0,1460.0,3425.0,20094.0,54.400000000000006
2018-01-08 13:00:00,59.13,60.8,45111,8928.25,1380.0,3425.0,19854.5,54.400000000000006
2018-01-08 13:30:00,60.79,61.47,44984,8827.75,1250.0,3425.0,19725.25,54.400000000000006
2018-01-08 14:00:00,60.63,56.91,45058,8863.25,1060.0,3430.0,19722.5,54.400000000000006
2018-01-08 14:30:00,64.22,70.76,44930,8895.25,688.0,3969.58333333333,19746.875,54.400000000000006
2018-01-08 15:00:00,69.21,76.84,45303,8700.5,215.0,4716.75,19778.0,54.400000000000006
2018-01-08 15:30:00,68.21,75.51,46523,8693.5,57.5,5573.0,19783.0,54.400000000000006
2018-01-08 16:00:00,73.55,83.83,47256,8785.0,7.51,6248.5,19907.625,54.400000000000006
2018-01-08 16:30:00,84.36,93.23,47868,8883.0,0.274,6339.0,20197.25,54.400000000000006
2018-01-08 17:00:00,76.78,83.67,47648,9020.75,0.00624,6339.0,20205.25,54.400000000000006
2018-01-08 17:30:00,68.95,78.98,47221,9196.75,0.0124,6339.0,20206.0,54.400000000000006
2018-01-08 18:00:00,67.65,72.91,47012,9282.5,0.046,6339.0,20121.5,54.400000000000006
2018-01-08 18:30:00,64.88,76.66,46775,9336.25,0.0807,6041.25,19447.7678571428,54.400000000000006
2018-01-08 19:00:00,57.65,63.05,46501,9400.0,0.0,5069.75,18858.0,54.400000000000006
2018-01-08 19:30:00,58.39,69.26,45509,9386.75,0.0,4112.1,18548.875,54.400000000000006
2018-01-08 20:00:00,57.31,68.16,44080,9290.25,0.00171,3567.5,17891.25,54.400000000000006
2018-01-08 20:30:00,54.49,64.38,42198,9150.75,0.00241,2990.0,17119.5,54.400000000000006
2018-01-08 21:00:00,55.86,57.95,40122,9085.5,0.0975,2421.66666666666,15243.4,54.400000000000006
2018-01-08 21:30:00,52.41,57.8,37610,9063.75,0.00307,2098.33333333333,13475.7034632034,54.400000000000006
2018-01-08 22:00:00,48.4,52.02,35377,8912.75,0.0,1889.16666666666,11648.75,54.400000000000006
2018-01-08 22:30:00,47.27,53.61,33199,8697.75,0.0502,1510.0,10566.295,54.400000000000006
2018-01-08 23:00:00,44.61,47.94,30852,8611.25,0.0205,1186.25,10210.0333333333,54.400000000000006
2018-01-08 23:30:00,43.51,46.37,29318,8411.75,0.00243,965.0,9924.16304347826,54.400000000000006
2018-01-09 00:00:00,43.68,48.57,29263,8391.25,0.00241,945.0,9469.75,53.8
2018-01-09 00:30:00,44.62,45.83,29742,8215.25,0.0,945.0,9477.2803030303,53.8
2018-01-09 01:00:00,45.55,47.17,29403,8113.5,0.0,945.0,9379.25,53.8
2018-01-09 01:30:00,44.9,50.14,28860,7922.25,0.0,945.0,9495.0,53.8
2018-01-09 02:00:00,44.3,46.99,28544,7794.25,0.0,945.0,8749.0,53.8
2018-01-09 02:30:00,44.62,45.92,28414,7722.5,0.0,945.0,8491.11363636363,53.8
2018-01-09 03:00:00,45.06,50.87,28233,7571.5,0.0,945.0,8504.70833333333,53.8
2018-01-09 03:30:00,46.57,49.36,27802,7401.25,0.0,945.0,8274.25,53.8
2018-01-09 04:00:00,45.08,50.79,27586,7236.0,0.0,945.0,8423.5,53.8
2018-01-09 04:30:00,46.99,48.76,27675,7133.5,0.0,945.0,8702.1,53.8
2018-01-09 05:00:00,48.34,52.2,28376,7041.5,0.0,945.0,9291.41666666666,53.8
2018-01-09 05:30:00,49.05,49.45,29656,6942.5,0.0,1007.5,10108.8916666666,53.8
2018-01-09 06:00:00,51.99,53.51,33034,6774.25,0.0,1404.0,11976.2871212121,53.8
2018-01-09 06:30:00,45.06,48.05,36361,7116.5,0.0,2472.5,14302.8166666666,53.8
2018-01-09 07:00:00,49.87,52.67,40095,6798.75,0.0,3699.25,17596.4166666666,53.8
2018-01-09 07:30:00,50.75,51.96,42280,6751.5,0.0,4234.58333333333,19169.8333333333,53.8
2018-01-09 08:00:00,49.29,54.95,43460,6625.5,0.0,4443.0,19722.375,53.8
2018-01-09 08:30:00,49.22,46.66,43678,6590.25,0.00237,4605.75,19956.375,53.8
2018-01-09 09:00:00,56.46,52.9,44439,6752.0,6.61,4807.66666666666,20043.659090909,53.8
2018-01-09 09:30:00,56.71,56.56,44766,6738.75,19.0,4867.0,20323.5,53.8
2018-01-09 10:00:00,57.31,52.89,44977,6784.5,71.2,5024.25,19945.25,53.8
2018-01-09 10:30:00,56.69,53.82,45284,6751.5,139.0,5402.375,19996.3863636363,53.8
2018-01-09 11:00:00,57.51,58.68,45485,6741.5,201.0,5594.5,20081.0,53.8
2018-01-09 11:30:00,57.16,56.97,45498,6764.25,238.0,5727.0,20099.0,53.8
2018-01-09 12:00:00,57.8,53.08,45556,6708.0,275.0,5856.0,20110.5,53.8
2018-01-09 12:30:00,58.36,56.38,45425,6624.0,288.0,5864.0,20206.0833333333,53.8
2018-01-09 13:00:00,58.83,57.61,45394,6755.75,307.0,5864.0,20668.0,53.8
2018-01-09 13:30:00,60.21,58.85,45073,6806.75,336.0,5864.0,20744.0,53.8
2018-01-09 14:00:00,61.3,57.6,45121,6741.75,275.0,5864.0,20784.25,53.8
2018-01-09 14:30:00,60.45,66.85,44967,6687.75,175.0,6226.5,20795.0,53.8
2018-01-09 15:00:00,62.79,71.75,44987,6689.5,108.0,6223.75,20773.0833333333,53.8
2018-01-09 15:30:00,67.14,76.5,45820,7090.0,51.0,6670.75,20766.75,53.8
2018-01-09 16:00:00,68.28,76.61,45970,6981.0,7.07,6955.0,20544.9821428571,53.8
2018-01-09 16:30:00,70.76,80.04,46633,7185.0,0.142,7061.5,20593.0,53.8
2018-01-09 17:00:00,65.29,73.64,46976,7302.25,0.00702,6945.5,20599.5,53.8
2018-01-09 17:30:00,63.51,69.55,46659,7317.25,0.0128,6767.5,20655.0,53.8
2018-01-09 18:00:00,64.45,70.45,46540,7329.25,0.00167,6678.25,20318.25,53.8
2018-01-09 18:30:00,64.18,72.1,46139,7292.0,0.0041,6532.0,20122.6578947368,53.8
2018-01-09 19:00:00,58.52,69.74,45917,7301.25,0.00367,5664.5,20798.0,53.8
2018-01-09 19:30:00,56.91,63.84,45062,7303.75,0.00232,4851.5,20234.0833333333,53.8
2018-01-09 20:00:00,54.91,63.79,43725,7442.25,0.0,4200.83333333333,19594.0,53.8
2018-01-09 20:30:00,52.78,58.24,41757,7430.25,0.00212,3443.33333333333,18342.6666666666,53.8
2018-01-09 21:00:00,54.46,57.37,39680,7321.25,0.00351,2937.5,16578.0119047619,53.8
2018-01-09 21:30:00,48.99,55.13,37272,7179.0,0.00212,2857.5,15215.5,53.8
2018-01-09 22:00:00,46.34,48.03,35126,7040.25,0.0084,2195.0,13964.625,53.8
2018-01-09 22:30:00,45.88,49.68,33061,7038.0,0.00863,1946.25,12646.375,53.8
2018-01-09 23:00:00,45.08,46.33,30815,7060.25,0.000936,1715.0,11259.0666666666,53.8
2018-01-09 23:30:00,45.93,48.15,29595,7025.0,0.0,1705.0,10734.4318181818,53.8
2018-01-10 00:00:00,45.74,49.39,29327,6816.5,0.0,1705.0,10872.75,54.4
2018-01-10 00:30:00,46.63,52.91,29796,6668.5,0.0,1705.0,11195.0,54.4
2018-01-10 01:00:00,46.19,48.63,29511,6576.75,0.0,1705.0,11015.0434782608,54.4
2018-01-10 01:30:00,45.34,51.71,28836,6543.0,0.0,1705.0,10614.25,54.4
2018-01-10 02:00:00,45.66,52.63,28431,6251.0,0.0,1705.0,10513.8333333333,54.4
2018-01-10 02:30:00,45.49,52.37,28361,6012.25,0.0,1705.0,10754.0710144927,54.4
2018-01-10 03:00:00,44.16,50.21,27969,5665.5,0.0,1705.0,10938.5,54.4
2018-01-10 03:30:00,43.27,47.62,27537,5329.25,0.0,1705.0,10693.4166666666,54.4
2018-01-10 04:00:00,43.07,43.27,27346,5160.75,0.0,1713.5,10541.054347826,54.4
2018-01-10 04:30:00,45.31,50.98,27442,4911.5,0.0,1728.5,10381.6195652173,54.4
2018-01-10 05:00:00,45.09,51.46,28287,4575.66666666666,0.0,1773.5,10958.0,54.4
2018-01-10 05:30:00,45.89,51.22,29575,4117.5,0.0,2052.0,12065.1928571428,54.4
2018-01-10 06:00:00,50.38,56.3,32968,3850.5,0.0,2908.5,13131.1333333333,54.4
2018-01-10 06:30:00,48.48,51.14,36379,3556.0,0.0,3768.0,15774.85,54.4
2018-01-10 07:00:00,52.66,57.73,40321,3383.75,0.0,5017.08333333333,18845.5,54.4
2018-01-10 07:30:00,58.47,61.57,42327,3215.0,0.0,5920.66666666666,20437.5833333333,54.4
2018-01-10 08:00:00,63.3,65.39,43071,2991.16666666666,2.43e-05,6332.75,20779.0,54.4
2018-01-10 08:30:00,56.88,52.59,42895,2827.66666666666,6.54,6988.58333333333,20858.75,54.4
2018-01-10 09:00:00,55.52,50.54,43276,2615.5,143.0,7597.75,20858.5,54.4
2018-01-10 09:30:00,55.98,57.98,43293,2407.25,532.0,7993.25,20855.0,54.4
2018-01-10 10:00:00,54.48,54.16,42947,2185.75,968.0,8134.25,20893.0,54.4
2018-01-10 10:30:00,53.88,52.71,42563,2034.75,1410.0,8203.0,20632.4,54.4
2018-01-10 11:00:00,49.43,47.58,42283,1924.25,1890.0,8306.5,20255.5,54.4
2018-01-10 11:30:00,49.87,46.85,42043,1761.0,2250.0,8391.5,20111.5,54.4
2018-01-10 12:00:00,49.85,49.83,41997,1620.75,2580.0,8110.0,19960.75,54.4
2018-01-10 12:30:00,50.01,46.58,41683,1469.5,2600.0,8007.0,19813.25,54.4
2018-01-10 13:00:00,50.96,49.74,41602,1404.25,2530.0,8007.0,19855.75,54.4
2018-01-10 13:30:00,50.55,45.89,41459,1363.5,2480.0,8301.0,19911.5,54.4
2018-01-10 14:00:00,50.14,47.05,41661,1339.75,2080.0,8299.0,20241.25,54.4
2018-01-10 14:30:00,50.01,53.84,42035,1325.5,1600.0,8309.0,20490.1,54.4
2018-01-10 15:00:00,62.86,74.54,42581,1285.0,1150.0,8710.25,20401.0,54.4
2018-01-10 15:30:00,65.31,73.06,43767,1285.25,629.0,8989.5,20647.5,54.4
2018-01-10 16:00:00,62.76,71.71,44579,1294.5,204.0,9321.0,21481.9402173913,54.4
2018-01-10 16:30:00,69.72,77.94,46448,1301.75,9.08,9321.0,22341.25,54.4
2018-01-10 17:00:00,73.06,79.17,46888,1350.25,0.00348,9317.25,22459.75,54.4
2018-01-10 17:30:00,71.77,80.53,46681,1371.91666666666,0.00933,9316.0,22474.25,54.4
2018-01-10 18:00:00,70.02,80.5,46524,1390.5,0.0271,9316.0,22487.75,54.4
2018-01-10 18:30:00,70.49,79.88,46698,1343.25,0.019,9316.0,22265.3333333333,54.4
2018-01-10 19:00:00,57.12,67.84,46446,1331.75,0.000527,9342.25,22147.0,54.4
2018-01-10 19:30:00,54.44,65.25,45341,1331.0,0.0,9016.75,21543.5,54.4
2018-01-10 20:00:00,55.65,67.51,44043,1382.0,0.0,7613.38333333333,21037.5,54.4
2018-01-10 20:30:00,54.92,66.15,42201,1400.25,0.0,6911.0,20592.25,54.4
2018-01-10 21:00:00,50.5,51.73,40258,1468.75,0.0,5974.75,19451.875,54.4
2018-01-10 21:30:00,50.01,54.07,37851,1468.0,0.0,4922.5,18014.612037037,54.4
2018-01-10 22:00:00,47.99,51.55,35617,1502.25,0.0,3499.16666666666,17092.6666666666,54.4
2018-01-10 22:30:00,46.63,51.95,33531,1560.5,0.0,3152.5,16168.36,54.4
2018-01-10 23:00:00,40.22,41.78,31334,1453.0,0.0,3314.16666666666,14848.869047619,54.4
2018-01-10 23:30:00,42.05,47.46,30115,1582.25,0.0,2865.0,13329.7666666666,54.4
2018-01-11 00:00:00,42.35,43.44,29865,1544.75,0.0,2725.0,13219.0961538461,54.8
2018-01-11 00:30:00,42.86,43.31,30315,1559.75,0.0,2725.0,13437.25,54.8
2018-01-11 01:00:00,44.91,51.84,29931,1557.16666666666,0.0,2725.0,13802.75,54.8
2018-01-11 01:30:00,40.94,45.18,29261,1625.75,0.0,2725.0,13753.25,54.8
2018-01-11 02:00:00,40.64,42.1,28722,1701.0,0.0,2725.0,13222.25,54.8
2018-01-11 02:30:00,41.85,47.91,28538,1825.25,0.0,2725.0,13076.25,54.8
2018-01-11 03:00:00,41.71,42.78,28073,1856.0,0.0,1685.0,13003.5,54.8
2018-01-11 03:30:00,41.43,47.82,27573,1892.75,0.0,1685.0,12741.25,54.8
2018-01-11 04:00:00,40.43,41.31,27322,1829.5,0.0,1685.0,12495.25,54.8
2018-01-11 04:30:00,40.47,44.39,27464,1716.75,0.0,1685.0,12343.5,54.8
2018-01-11 05:00:00,41.61,42.8,28219,1847.25,0.0,1685.0,12798.9166666666,54.8
2018-01-11 05:30:00,40.95,44.24,29578,1900.0,0.0,1806.33333333333,13771.0,54.8
2018-01-11 06:00:00,45.25,50.14,32841,1652.25,0.00239,2772.58333333333,15292.3166666666,54.8
2018-01-11 06:30:00,48.19,52.71,36208,1695.0,0.0,3964.83333333333,17015.9416666666,54.8
2018-01-11 07:00:00,46.02,48.95,40113,1532.41666666666,0.0,4945.75,20010.0833333333,54.8
2018-01-11 07:30:00,49.2,55.28,42421,1465.5,0.0,5829.5,21734.9523809523,54.8
2018-01-11 08:00:00,46.42,50.52,43382,1434.25,1.93e-05,6578.16666666666,22448.6931818181,54.8
2018-01-11 08:30:00,43.62,39.83,43447,1385.5,1.06,6797.25,21978.5833333333,54.8
2018-01-11 09:00:00,49.63,45.4,44144,1376.0,55.8,6912.75,21969.4,54.8
2018-01-11 09:30:00,51.55,52.19,44268,1395.75,254.0,6949.0,22025.5,54.8
2018-01-11 10:00:00,54.94,51.91,43903,1325.0,453.0,6949.0,22094.25,54.8
2018-01-11 10:30:00,55.97,52.42,43718,1207.91666666666,855.0,6949.0,22098.75,54.8
2018-01-11 11:00:00,57.29,57.23,43609,1172.25,1130.0,6949.0,22375.5,54.8
2018-01-11 11:30:00,57.66,54.44,43495,1134.5,1340.0,6949.0,22069.5,54.8
2018-01-11 12:00:00,58.01,55.28,43467,1113.0,1400.0,6949.0,22095.75,54.8
2018-01-11 12:30:00,59.27,56.07,43305,1103.91666666666,1500.0,6949.0,22098.0,54.8
2018-01-11 13:00:00,57.99,58.85,43383,1058.5,1510.0,6949.0,22227.75,54.8
2018-01-11 13:30:00,57.58,55.72,43307,1078.75,1440.0,6949.0,22309.5,54.8
2018-01-11 14:00:00,59.16,59.87,43436,1005.0,1180.0,6949.0,22417.25,54.8
2018-01-11 14:30:00,59.22,65.47,43536,1012.5,903.0,6949.0,22437.75,54.8
2018-01-11 15:00:00,74.59,80.74,43708,1010.75,606.0,6949.0,22422.75,54.8
2018-01-11 15:30:00,81.21,91.62,44541,952.5,293.0,7035.25,22424.75,54.8
2018-01-11 16:00:00,85.09,94.01,45699,950.25,87.5,7181.0,22476.9642857142,54.8
2018-01-11 16:30:00,94.84,102.18,46705,962.25,13.3,7890.75,22736.75,54.8
2018-01-11 17:00:00,95.42,102.23,46948,996.5,0.0353,7654.0,22938.5,54.8
2018-01-11 17:30:00,90.94,96.54,46796,990.5,0.0,7762.75,22990.75,54.8
2018-01-11 18:00:00,88.72,96.81,46577,996.0,0.0107,7774.0,22893.75,54.8
2018-01-11 18:30:00,81.28,91.22,46365,1000.0,0.000431,7774.0,22699.0,54.8
2018-01-11 19:00:00,72.97,78.88,46357,1014.0,0.00107,7416.5,22440.75,54.8
2018-01-11 19:30:00,67.1,75.06,45442,1071.5,0.0,7051.0,21993.25,54.8
2018-01-11 20:00:00,76.44,88.32,44129,1123.25,0.00076,6781.5,21615.25,54.8
2018-01-11 20:30:00,63.3,72.62,42704,1157.0,0.0,6091.5,21417.0,54.8
2018-01-11 21:00:00,57.19,62.54,40622,1326.25,0.0,5164.91666666666,20746.625,54.8
2018-01-11 21:30:00,56.25,61.39,38158,1393.0,0.0,3922.05,19070.1583333333,54.8
2018-01-11 22:00:00,55.76,59.5,35876,1452.0,0.0,2716.66666666666,17713.6,54.8
2018-01-11 22:30:00,53.98,57.76,33851,1555.25,0.00234,2331.25,17101.75,54.8
2018-01-11 23:00:00,48.71,55.57,31662,1619.75,0.0,1772.5,14917.2261904761,54.8
2018-01-11 23:30:00,43.26,45.7,30470,1665.0,0.0,1470.0,13866.5,54.8
2018-01-12 00:00:00,44.08,48.01,30146,1711.5,0.0,1445.0,13635.8636363636,50.6
2018-01-12 00:30:00,47.13,51.82,30503,1792.5,0.0,1445.0,13559.0,50.6
2018-01-12 01:00:00,48.2,53.66,30174,1910.5,0.0,1445.0,13667.8636363636,50.6
2018-01-12 01:30:00,45.17,49.88,29562,1998.75,0.0,1235.0,13713.75,50.6
2018-01-12 02:00:00,43.41,49.65,29054,2152.0,0.0,1165.0,13696.25,50.6
2018-01-12 02:30:00,43.46,47.08,28930,2409.5,0.0,1165.0,13708.25,50.6
2018-01-12 03:00:00,41.87,44.12,28501,2629.5,0.0,1165.0,12934.5094696969,50.6
2018-01-12 03:30:00,40.85,46.68,27977,2834.0,0.0,1165.0,12276.0,50.6
2018-01-12 04:00:00,40.86,44.64,27719,3000.5,0.0,1650.0,12110.0,50.6
2018-01-12 04:30:00,40.6,45.21,27625,3464.0,0.0,1650.0,12237.8636363636,50.6
2018-01-12 05:00:00,40.66,44.22,28268,3449.5,0.00225,1650.0,12599.0733333333,50.6
2018-01-12 05:30:00,42.6,49.57,29461,3720.25,0.0,1650.0,12983.9166666666,50.6
2018-01-12 06:00:00,45.0,47.57,32695,3968.25,0.00216,1860.0,14089.1136363636,50.6
2018-01-12 06:30:00,45.08,49.47,35793,4093.75,0.0,1823.0,16050.0166666666,50.6
2018-01-12 07:00:00,52.6,58.17,39495,4402.75,0.0,2581.5,19152.7386363636,50.6
2018-01-12 07:30:00,58.27,60.96,41612,4601.75,0.0,3285.66666666666,20028.75,50.6
2018-01-12 08:00:00,58.96,62.53,42251,4705.25,0.000333,3785.0,20227.0,50.6
2018-01-12 08:30:00,60.64,60.89,42185,4863.0,2.34,3917.75,20236.75,50.6
2018-01-12 09:00:00,59.85,58.2,42829,4974.5,61.2,3927.0,20245.25,50.6
2018-01-12 09:30:00,58.42,55.19,42978,5074.75,228.0,3927.0,20242.75,50.6
2018-01-12 10:00:00,57.03,52.88,42921,5221.25,456.0,3927.0,20297.0,50.6
2018-01-12 10:30:00,55.27,52.72,42738,5349.0,645.0,3927.0,20346.75,50.6
2018-01-12 11:00:00,50.31,47.02,42554,5468.5,795.0,3927.0,20460.6666666666,50.6
2018-01-12 11:30:00,50.04,47.67,42380,5475.75,1080.0,3892.33333333333,20294.0,50.6
2018-01-12 12:00:00,50.1,50.1,42622,5542.75,1280.0,3891.16666666666,20283.25,50.6
2018-01-12 12:30:00,49.82,50.24,42497,5682.5,1260.0,3861.33333333333,20281.25,50.6
2018-01-12 13:00:00,47.96,44.17,42414,5766.0,1150.0,3843.16666666666,19617.8863636363,50.6
2018-01-12 13:30:00,47.33,43.21,42124,5851.75,990.0,3835.25,19094.606060606,50.6
2018-01-12 14:00:00,47.48,44.6,42117,6021.25,797.0,3863.0,18993.75,50.6
2018-01-12 14:30:00,46.83,48.36,41912,6001.75,774.0,3490.29166666666,19144.9047619047,50.6
